Time,Frame,r,Phi,Theta,FILE
260,26,8,0,270,image/output_000260_000006.png
260,26,8,0,315,image/output_000260_000007.png
260,26,8,45,0,image/output_000260_000008.png
260,26,8,45,45,image/output_000260_000009.png
260,26,8,45,90,image/output_000260_000010.png
260,26,8,45,135,image/output_000260_000011.png
260,26,8,45,180,image/output_000260_000012.png
260,26,8,45,225,image/output_000260_000013.png
260,26,8,45,270,image/output_000260_000014.png
260,26,8,45,315,image/output_000260_000015.png
260,26,8,90,0,image/output_000260_000016.png
260,26,8,90,45,image/output_000260_000017.png
260,26,8,90,90,image/output_000260_000018.png
260,26,8,90,135,image/output_000260_000019.png
260,26,8,90,180,image/output_000260_000020.png
260,26,8,90,225,image/output_000260_000021.png
260,26,8,90,270,image/output_000260_000022.png
260,26,8,90,315,image/output_000260_000023.png
270,27,8,0,0,image/output_000270_000000.png
270,27,8,0,45,image/output_000270_000001.png
270,27,8,0,90,image/output_000270_000002.png
270,27,8,0,135,image/output_000270_000003.png
270,27,8,0,180,image/output_000270_000004.png
270,27,8,0,225,image/output_000270_000005.png
270,27,8,0,270,image/output_000270_000006.png
270,27,8,0,315,image/output_000270_000007.png
270,27,8,45,0,image/output_000270_000008.png
270,27,8,45,45,image/output_000270_000009.png
270,27,8,45,90,image/output_000270_000010.png
270,27,8,45,135,image/output_000270_000011.png
270,27,8,45,180,image/output_000270_000012.png
270,27,8,45,225,image/output_000270_000013.png
270,27,8,45,270,image/output_000270_000014.png
270,27,8,45,315,image/output_000270_000015.png
270,27,8,90,0,image/output_000270_000016.png
270,27,8,90,45,image/output_000270_000017.png
270,27,8,90,90,image/output_000270_000018.png
270,27,8,90,135,image/output_000270_000019.png
270,27,8,90,180,image/output_000270_000020.png
270,27,8,90,225,image/output_000270_000021.png
270,27,8,90,270,image/output_000270_000022.png
270,27,8,90,315,image/output_000270_000023.png
280,28,8,0,0,image/output_000280_000000.png
280,28,8,0,45,image/output_000280_000001.png
280,28,8,0,90,image/output_000280_000002.png
280,28,8,0,135,image/output_000280_000003.png
280,28,8,0,180,image/output_000280_000004.png
280,28,8,0,225,image/output_000280_000005.png
280,28,8,0,270,image/output_000280_000006.png
280,28,8,0,315,image/output_000280_000007.png
280,28,8,45,0,image/output_000280_000008.png
280,28,8,45,45,image/output_000280_000009.png
280,28,8,45,90,image/output_000280_000010.png
280,28,8,45,135,image/output_000280_000011.png
280,28,8,45,180,image/output_000280_000012.png
280,28,8,45,225,image/output_000280_000013.png
280,28,8,45,270,image/output_000280_000014.png
280,28,8,45,315,image/output_000280_000015.png
280,28,8,90,0,image/output_000280_000016.png
280,28,8,90,45,image/output_000280_000017.png
280,28,8,90,90,image/output_000280_000018.png
280,28,8,90,135,image/output_000280_000019.png
280,28,8,90,180,image/output_000280_000020.png
280,28,8,90,225,image/output_000280_000021.png
280,28,8,90,270,image/output_000280_000022.png
280,28,8,90,315,image/output_000280_000023.png
290,29,8,0,0,image/output_000290_000000.png
290,29,8,0,45,image/output_000290_000001.png
290,29,8,0,90,image/output_000290_000002.png
290,29,8,0,135,image/output_000290_000003.png
290,29,8,0,180,image/output_000290_000004.png
290,29,8,0,225,image/output_000290_000005.png
290,29,8,0,270,image/output_000290_000006.png
290,29,8,0,315,image/output_000290_000007.png
290,29,8,45,0,image/output_000290_000008.png
290,29,8,45,45,image/output_000290_000009.png
290,29,8,45,90,image/output_000290_000010.png
290,29,8,45,135,image/output_000290_000011.png
290,29,8,45,180,image/output_000290_000012.png
290,29,8,45,225,image/output_000290_000013.png
290,29,8,45,270,image/output_000290_000014.png
290,29,8,45,315,image/output_000290_000015.png
290,29,8,90,0,image/output_000290_000016.png
290,29,8,90,45,image/output_000290_000017.png
290,29,8,90,90,image/output_000290_000018.png
290,29,8,90,135,image/output_000290_000019.png
290,29,8,90,180,image/output_000290_000020.png
290,29,8,90,225,image/output_000290_000021.png
290,29,8,90,270,image/output_000290_000022.png
290,29,8,90,315,image/output_000290_000023.png
300,30,8,0,0,image/output_000300_000000.png
300,30,8,0,45,image/output_000300_000001.png
300,30,8,0,90,image/output_000300_000002.png
300,30,8,0,135,image/output_000300_000003.png
300,30,8,0,180,image/output_000300_000004.png
300,30,8,0,225,image/output_000300_000005.png
300,30,8,0,270,image/output_000300_000006.png
300,30,8,0,315,image/output_000300_000007.png
300,30,8,45,0,image/output_000300_000008.png
300,30,8,45,45,image/output_000300_000009.png
300,30,8,45,90,image/output_000300_000010.png
300,30,8,45,135,image/output_000300_000011.png
300,30,8,45,180,image/output_000300_000012.png
300,30,8,45,225,image/output_000300_000013.png
300,30,8,45,270,image/output_000300_000014.png
300,30,8,45,315,image/output_000300_000015.png
300,30,8,90,0,image/output_000300_000016.png
300,30,8,90,45,image/output_000300_000017.png
300,30,8,90,90,image/output_000300_000018.png
300,30,8,90,135,image/output_000300_000019.png
300,30,8,90,180,image/output_000300_000020.png
300,30,8,90,225,image/output_000300_000021.png
300,30,8,90,270,image/output_000300_000022.png
300,30,8,90,315,image/output_000300_000023.png
310,31,8,0,0,image/output_000310_000000.png
310,31,8,0,45,image/output_000310_000001.png
310,31,8,0,90,image/output_000310_000002.png
310,31,8,0,135,image/output_000310_000003.png
310,31,8,0,180,image/output_000310_000004.png
310,31,8,0,225,image/output_000310_000005.png
310,31,8,0,270,image/output_000310_000006.png
310,31,8,0,315,image/output_000310_000007.png
310,31,8,45,0,image/output_000310_000008.png
310,31,8,45,45,image/output_000310_000009.png
310,31,8,45,90,image/output_000310_000010.png
310,31,8,45,135,image/output_000310_000011.png
310,31,8,45,180,image/output_000310_000012.png
310,31,8,45,225,image/output_000310_000013.png
310,31,8,45,270,image/output_000310_000014.png
310,31,8,45,315,image/output_000310_000015.png
310,31,8,90,0,image/output_000310_000016.png
310,31,8,90,45,image/output_000310_000017.png
310,31,8,90,90,image/output_000310_000018.png
310,31,8,90,135,image/output_000310_000019.png
310,31,8,90,180,image/output_000310_000020.png
310,31,8,90,225,image/output_000310_000021.png
310,31,8,90,270,image/output_000310_000022.png
310,31,8,90,315,image/output_000310_000023.png
320,32,8,0,0,image/output_000320_000000.png
320,32,8,0,45,image/output_000320_000001.png
320,32,8,0,90,image/output_000320_000002.png
320,32,8,0,135,image/output_000320_000003.png
320,32,8,0,180,image/output_000320_000004.png
320,32,8,0,225,image/output_000320_000005.png
320,32,8,0,270,image/output_000320_000006.png
320,32,8,0,315,image/output_000320_000007.png
320,32,8,45,0,image/output_000320_000008.png
320,32,8,45,45,image/output_000320_000009.png
320,32,8,45,90,image/output_000320_000010.png
320,32,8,45,135,image/output_000320_000011.png
320,32,8,45,180,image/output_000320_000012.png
320,32,8,45,225,image/output_000320_000013.png
320,32,8,45,270,image/output_000320_000014.png
320,32,8,45,315,image/output_000320_000015.png
320,32,8,90,0,image/output_000320_000016.png
320,32,8,90,45,image/output_000320_000017.png
320,32,8,90,90,image/output_000320_000018.png
320,32,8,90,135,image/output_000320_000019.png
320,32,8,90,180,image/output_000320_000020.png
320,32,8,90,225,image/output_000320_000021.png
320,32,8,90,270,image/output_000320_000022.png
320,32,8,90,315,image/output_000320_000023.png
330,33,8,0,0,image/output_000330_000000.png
330,33,8,0,45,image/output_000330_000001.png
330,33,8,0,90,image/output_000330_000002.png
330,33,8,0,135,image/output_000330_000003.png
330,33,8,0,180,image/output_000330_000004.png
330,33,8,0,225,image/output_000330_000005.png
330,33,8,0,270,image/output_000330_000006.png
330,33,8,0,315,image/output_000330_000007.png
330,33,8,45,0,image/output_000330_000008.png
330,33,8,45,45,image/output_000330_000009.png
330,33,8,45,90,image/output_000330_000010.png
330,33,8,45,135,image/output_000330_000011.png
330,33,8,45,180,image/output_000330_000012.png
330,33,8,45,225,image/output_000330_000013.png
330,33,8,45,270,image/output_000330_000014.png
330,33,8,45,315,image/output_000330_000015.png
330,33,8,90,0,image/output_000330_000016.png
330,33,8,90,45,image/output_000330_000017.png
330,33,8,90,90,image/output_000330_000018.png
330,33,8,90,135,image/output_000330_000019.png
330,33,8,90,180,image/output_000330_000020.png
330,33,8,90,225,image/output_000330_000021.png
330,33,8,90,270,image/output_000330_000022.png
330,33,8,90,315,image/output_000330_000023.png
340,34,8,0,0,image/output_000340_000000.png
340,34,8,0,45,image/output_000340_000001.png
340,34,8,0,90,image/output_000340_000002.png
340,34,8,0,135,image/output_000340_000003.png
340,34,8,0,180,image/output_000340_000004.png
340,34,8,0,225,image/output_000340_000005.png
340,34,8,0,270,image/output_000340_000006.png
340,34,8,0,315,image/output_000340_000007.png
340,34,8,45,0,image/output_000340_000008.png
340,34,8,45,45,image/output_000340_000009.png
340,34,8,45,90,image/output_000340_000010.png
340,34,8,45,135,image/output_000340_000011.png
340,34,8,45,180,image/output_000340_000012.png
340,34,8,45,225,image/output_000340_000013.png
340,34,8,45,270,image/output_000340_000014.png
340,34,8,45,315,image/output_000340_000015.png
340,34,8,90,0,image/output_000340_000016.png
340,34,8,90,45,image/output_000340_000017.png
340,34,8,90,90,image/output_000340_000018.png
340,34,8,90,135,image/output_000340_000019.png
340,34,8,90,180,image/output_000340_000020.png
340,34,8,90,225,image/output_000340_000021.png
340,34,8,90,270,image/output_000340_000022.png
340,34,8,90,315,image/output_000340_000023.png
350,35,8,0,0,image/output_000350_000000.png
350,35,8,0,45,image/output_000350_000001.png
350,35,8,0,90,image/output_000350_000002.png
350,35,8,0,135,image/output_000350_000003.png
350,35,8,0,180,image/output_000350_000004.png
350,35,8,0,225,image/output_000350_000005.png
350,35,8,0,270,image/output_000350_000006.png
350,35,8,0,315,image/output_000350_000007.png
350,35,8,45,0,image/output_000350_000008.png
350,35,8,45,45,image/output_000350_000009.png
350,35,8,45,90,image/output_000350_000010.png
350,35,8,45,135,image/output_000350_000011.png
350,35,8,45,180,image/output_000350_000012.png
350,35,8,45,225,image/output_000350_000013.png
350,35,8,45,270,image/output_000350_000014.png
350,35,8,45,315,image/output_000350_000015.png
350,35,8,90,0,image/output_000350_000016.png
350,35,8,90,45,image/output_000350_000017.png
350,35,8,90,90,image/output_000350_000018.png
350,35,8,90,135,image/output_000350_000019.png
350,35,8,90,180,image/output_000350_000020.png
350,35,8,90,225,image/output_000350_000021.png
350,35,8,90,270,image/output_000350_000022.png
350,35,8,90,315,image/output_000350_000023.png
360,36,8,0,0,image/output_000360_000000.png
360,36,8,0,45,image/output_000360_000001.png
360,36,8,0,90,image/output_000360_000002.png
360,36,8,0,135,image/output_000360_000003.png
360,36,8,0,180,image/output_000360_000004.png
360,36,8,0,225,image/output_000360_000005.png
360,36,8,0,270,image/output_000360_000006.png
360,36,8,0,315,image/output_000360_000007.png
360,36,8,45,0,image/output_000360_000008.png
360,36,8,45,45,image/output_000360_000009.png
360,36,8,45,90,image/output_000360_000010.png
360,36,8,45,135,image/output_000360_000011.png
360,36,8,45,180,image/output_000360_000012.png
360,36,8,45,225,image/output_000360_000013.png
360,36,8,45,270,image/output_000360_000014.png
360,36,8,45,315,image/output_000360_000015.png
360,36,8,90,0,image/output_000360_000016.png
360,36,8,90,45,image/output_000360_000017.png
360,36,8,90,90,image/output_000360_000018.png
360,36,8,90,135,image/output_000360_000019.png
360,36,8,90,180,image/output_000360_000020.png
360,36,8,90,225,image/output_000360_000021.png
360,36,8,90,270,image/output_000360_000022.png
360,36,8,90,315,image/output_000360_000023.png
370,37,8,0,0,image/output_000370_000000.png
370,37,8,0,45,image/output_000370_000001.png
370,37,8,0,90,image/output_000370_000002.png
370,37,8,0,135,image/output_000370_000003.png
370,37,8,0,180,image/output_000370_000004.png
370,37,8,0,225,image/output_000370_000005.png
370,37,8,0,270,image/output_000370_000006.png
370,37,8,0,315,image/output_000370_000007.png
370,37,8,45,0,image/output_000370_000008.png
370,37,8,45,45,image/output_000370_000009.png
370,37,8,45,90,image/output_000370_000010.png
370,37,8,45,135,image/output_000370_000011.png
370,37,8,45,180,image/output_000370_000012.png
370,37,8,45,225,image/output_000370_000013.png
370,37,8,45,270,image/output_000370_000014.png
370,37,8,45,315,image/output_000370_000015.png
370,37,8,90,0,image/output_000370_000016.png
370,37,8,90,45,image/output_000370_000017.png
370,37,8,90,90,image/output_000370_000018.png
370,37,8,90,135,image/output_000370_000019.png
370,37,8,90,180,image/output_000370_000020.png
370,37,8,90,225,image/output_000370_000021.png
370,37,8,90,270,image/output_000370_000022.png
370,37,8,90,315,image/output_000370_000023.png
380,38,8,0,0,image/output_000380_000000.png
380,38,8,0,45,image/output_000380_000001.png
380,38,8,0,90,image/output_000380_000002.png
380,38,8,0,135,image/output_000380_000003.png
380,38,8,0,180,image/output_000380_000004.png
380,38,8,0,225,image/output_000380_000005.png
380,38,8,0,270,image/output_000380_000006.png
380,38,8,0,315,image/output_000380_000007.png
380,38,8,45,0,image/output_000380_000008.png
380,38,8,45,45,image/output_000380_000009.png
380,38,8,45,90,image/output_000380_000010.png
380,38,8,45,135,image/output_000380_000011.png
380,38,8,45,180,image/output_000380_000012.png
380,38,8,45,225,image/output_000380_000013.png
380,38,8,45,270,image/output_000380_000014.png
380,38,8,45,315,image/output_000380_000015.png
380,38,8,90,0,image/output_000380_000016.png
380,38,8,90,45,image/output_000380_000017.png
380,38,8,90,90,image/output_000380_000018.png
380,38,8,90,135,image/output_000380_000019.png
380,38,8,90,180,image/output_000380_000020.png
380,38,8,90,225,image/output_000380_000021.png
380,38,8,90,270,image/output_000380_000022.png
380,38,8,90,315,image/output_000380_000023.png
390,39,8,0,0,image/output_000390_000000.png
390,39,8,0,45,image/output_000390_000001.png
390,39,8,0,90,image/output_000390_000002.png
390,39,8,0,135,image/output_000390_000003.png
390,39,8,0,180,image/output_000390_000004.png
390,39,8,0,225,image/output_000390_000005.png
390,39,8,0,270,image/output_000390_000006.png
390,39,8,0,315,image/output_000390_000007.png
390,39,8,45,0,image/output_000390_000008.png
390,39,8,45,45,image/output_000390_000009.png
390,39,8,45,90,image/output_000390_000010.png
390,39,8,45,135,image/output_000390_000011.png
390,39,8,45,180,image/output_000390_000012.png
390,39,8,45,225,image/output_000390_000013.png
390,39,8,45,270,image/output_000390_000014.png
390,39,8,45,315,image/output_000390_000015.png
390,39,8,90,0,image/output_000390_000016.png
390,39,8,90,45,image/output_000390_000017.png
390,39,8,90,90,image/output_000390_000018.png
390,39,8,90,135,image/output_000390_000019.png
390,39,8,90,180,image/output_000390_000020.png
390,39,8,90,225,image/output_000390_000021.png
390,39,8,90,270,image/output_000390_000022.png
390,39,8,90,315,image/output_000390_000023.png
400,40,8,0,0,image/output_000400_000000.png
400,40,8,0,45,image/output_000400_000001.png
400,40,8,0,90,image/output_000400_000002.png
400,40,8,0,135,image/output_000400_000003.png
400,40,8,0,180,image/output_000400_000004.png
